x_tracker_1;y_tracker_1;z_tracker_1;x_tracker_2;y_tracker_2;z_tracker_2;x_tracker_3;y_tracker_3;z_tracker_3;x_tracker_4;y_tracker_4;z_tracker_4;data_on_treadmill
0.1143539547920227;0.23232364654541016;-0.005286097526550293;-0.1394248604774475;0.21648550033569336;0.01063835620880127;0;;;;;;
0.11403685808181763;0.232255220413208;-0.005162954330444336;-0.13917499780654907;0.2165999412536621;0.010834813117980957;0;;;;;;
0.11423951387405396;0.2322075366973877;-0.004848837852478027;-0.139409601688385;0.2166208028793335;0.01075279712677002;0;;;;;;
0.11418908834457397;0.23234641551971436;-0.005184531211853027;-0.13921183347702026;0.21656620502471924;0.010696768760681152;0;;;;;;
0.11441576480865479;0.23229587078094482;-0.005290389060974121;-0.13929152488708496;0.2165623903274536;0.010695815086364746;0;;;;;;
0.1143503189086914;0.23212528228759766;-0.004924416542053223;-0.1390528678894043;0.21659386157989502;0.010611772537231445;0;;;;;;
0.11460161209106445;0.2322845458984375;-0.005062460899353027;-0.1391194462776184;0.2166292667388916;0.010582923889160156;0;;;;;;
0.11454612016677856;0.2321758270263672;-0.005084991455078125;-0.13912194967269897;0.21660447120666504;0.010473847389221191;0;;;;;;
0.11437106132507324;0.2320767641067505;-0.004751086235046387;-0.13909393548965454;0.21644294261932373;0.010365009307861328;0;;;;;;
0.11434096097946167;0.23186087608337402;-0.004521965980529785;-0.13918215036392212;0.2165285348892212;0.010248064994812012;0;;;;;;
0.11419576406478882;0.23193180561065674;-0.004566073417663574;-0.13921064138412476;0.21649014949798584;0.010267376899719238;0;;;;;;
0.11436259746551514;0.23216843605041504;-0.0049887895584106445;-0.1393309235572815;0.21654045581817627;0.010144233703613281;0;;;;;;
0.11425495147705078;0.2323240041732788;-0.005282282829284668;-0.13934320211410522;0.21654903888702393;0.010201692581176758;0;;;;;;
0.11408114433288574;0.23212933540344238;-0.005023360252380371;-0.1393020749092102;0.21653878688812256;0.010091781616210938;0;;;;;;
0.11397892236709595;0.2320917844772339;-0.004833579063415527;-0.13923567533493042;0.21640217304229736;0.010062932968139648;0;;;;;;
0.11433523893356323;0.23221373558044434;-0.0053806304931640625;-0.13925164937973022;0.21637701988220215;0.010087013244628906;0;;;;;;
0.1142774224281311;0.23221874237060547;-0.004996895790100098;-0.13918107748031616;0.21642887592315674;0.010170817375183105;0;;;;;;
0.11422789096832275;0.23210346698760986;-0.005114436149597168;-0.1390395164489746;0.21639811992645264;0.010173201560974121;0;;;;;;
0.11432194709777832;0.23217558860778809;-0.005147695541381836;-0.13904768228530884;0.21624469757080078;0.00999903678894043;0;;;;;;
0.1141359806060791;0.23189270496368408;-0.004925370216369629;-0.13911324739456177;0.21630370616912842;0.010119438171386719;0;;;;;;
0.11417549848556519;0.23208022117614746;-0.00487363338470459;-0.1391093134880066;0.2163299322128296;0.01029813289642334;0;;;;;;
0.11428052186965942;0.2321990728378296;-0.005187392234802246;-0.13906645774841309;0.2162419557571411;0.010064482688903809;0;;;;;;
0.11439007520675659;0.2321915626525879;-0.005154609680175781;-0.13889527320861816;0.21621298789978027;0.009980082511901855;0;;;;;;
0.11419808864593506;0.23201704025268555;-0.004963874816894531;-0.13891130685806274;0.21607589721679688;0.010195612907409668;0;;;;;;
0.1142306923866272;0.23191332817077637;-0.0046482086181640625;-0.13911104202270508;0.216161847114563;0.010351777076721191;0;;;;;;
0.1142263412475586;0.23185420036315918;-0.0046100616455078125;-0.13892525434494019;0.21608436107635498;0.01003420352935791;0;;;;;;
0.11404013633728027;0.23170435428619385;-0.004531741142272949;-0.138918936252594;0.21610569953918457;0.009939908981323242;0;;;;;;
0.11379820108413696;0.2315356731414795;-0.004216909408569336;-0.1390414834022522;0.21626687049865723;0.009938478469848633;0;;;;;;
0.11390894651412964;0.23142623901367188;-0.004119992256164551;-0.13868337869644165;0.21608686447143555;0.0095595121383667;0;;;;;;
0.11403518915176392;0.23132848739624023;-0.003692030906677246;-0.13868099451065063;0.21603500843048096;0.009958744049072266;0;;;;;;
0.11388009786605835;0.23101401329040527;-0.0029964447021484375;-0.13861721754074097;0.21586430072784424;0.010043144226074219;0;;;;;;
0.11405640840530396;0.23084914684295654;-0.002955198287963867;-0.13850778341293335;0.21573090553283691;0.01067495346069336;0;;;;;;
0.11429399251937866;0.23082292079925537;-0.002535104751586914;-0.13852143287658691;0.21548449993133545;0.011000752449035645;0;;;;;;
0.11428409814834595;0.23067820072174072;-0.0020710229873657227;-0.13844186067581177;0.21543478965759277;0.01152050495147705;0;;;;;;
0.11456018686294556;0.2308182716369629;-0.0021238327026367188;-0.1383325457572937;0.21555912494659424;0.011906623840332031;0;;;;;;
0.11512303352355957;0.2312544584274292;-0.0021505355834960938;-0.13816195726394653;0.21542727947235107;0.01205754280090332;0;;;;;;
0.1159253716468811;0.23142695426940918;-0.002163410186767578;-0.13796526193618774;0.21545279026031494;0.012624859809875488;0;;;;;;
0.11660325527191162;0.23151886463165283;-0.0010616779327392578;-0.1378900408744812;0.2155604362487793;0.012909531593322754;0;;;;;;
0.11676710844039917;0.23140168190002441;-0.00038111209869384766;-0.13773757219314575;0.21542000770568848;0.013293981552124023;0;;;;;;
0.1167256236076355;0.23136675357818604;4.6372413635253906e-05;-0.1378459334373474;0.21522128582000732;0.013450384140014648;0;;;;;;
0.11684435606002808;0.23131370544433594;0.0004489421844482422;-0.13766390085220337;0.21509277820587158;0.01345205307006836;0;;;;;;
0.11688131093978882;0.2313849925994873;0.0008642673492431641;-0.13765108585357666;0.21507108211517334;0.013751387596130371;0;;;;;;
0.11685729026794434;0.23164963722229004;0.001625657081604004;-0.1375957727432251;0.21508419513702393;0.014068841934204102;0;;;;;;
0.11722129583358765;0.23180925846099854;0.002016901969909668;-0.13770830631256104;0.21494412422180176;0.014476537704467773;0;;;;;;
0.11701476573944092;0.23203670978546143;0.003277420997619629;-0.13815635442733765;0.21502172946929932;0.0151594877243042;0;;;;;;
0.11713671684265137;0.23221373558044434;0.0032068490982055664;-0.13835954666137695;0.21498847007751465;0.016103506088256836;0;;;;;;
0.11700558662414551;0.2323462963104248;0.0037676095962524414;-0.13838988542556763;0.21503770351409912;0.0162808895111084;0;;;;;;
0.11681562662124634;0.2322981357574463;0.004553556442260742;-0.13843542337417603;0.21507036685943604;0.016476988792419434;0;;;;;;
0.1167709231376648;0.23231947422027588;0.005160808563232422;-0.13857918977737427;0.2147691249847412;0.016843438148498535;0;;;;;;
0.11644774675369263;0.23218560218811035;0.005200743675231934;-0.1388905644416809;0.21474778652191162;0.017168283462524414;0;;;;;;
0.11604541540145874;0.23215734958648682;0.0057326555252075195;-0.1391124725341797;0.21453523635864258;0.01703166961669922;0;;;;;;
0.11586517095565796;0.23216700553894043;0.00534820556640625;-0.13903093338012695;0.21448659896850586;0.016468286514282227;0;;;;;;
0.11563718318939209;0.2322756052017212;0.004878878593444824;-0.13898426294326782;0.21447670459747314;0.015592575073242188;0;;;;;;
0.11543655395507812;0.2322019338607788;0.004367828369140625;-0.13861602544784546;0.21457350254058838;0.01515650749206543;0;;;;;;
0.11539465188980103;0.23237574100494385;0.004066586494445801;-0.13831967115402222;0.2145249843597412;0.014805197715759277;0;;;;;;
0.11564850807189941;0.23216617107391357;0.004290938377380371;-0.13815492391586304;0.21456050872802734;0.014338970184326172;0;;;;;;
0.11550086736679077;0.23198199272155762;0.004545807838439941;-0.13790243864059448;0.21457409858703613;0.014096379280090332;0;;;;;;
0.11519831418991089;0.2319401502609253;0.004612326622009277;-0.13811159133911133;0.2144562005996704;0.013955235481262207;0;;;;;;
0.11494123935699463;0.2319878339767456;0.004422664642333984;-0.13830512762069702;0.2145928144454956;0.01381075382232666;0;;;;;;
0.11463868618011475;0.23211979866027832;0.004021286964416504;-0.138630211353302;0.2145904302597046;0.013496041297912598;0;;;;;;
0.1142386794090271;0.2320997714996338;0.0038946866989135742;-0.13907897472381592;0.2145620584487915;0.013041019439697266;0;;;;;;
0.11409604549407959;0.23213112354278564;0.0031709671020507812;-0.1391364336013794;0.21469879150390625;0.0130537748336792;0;;;;;;
0.11401110887527466;0.23226916790008545;0.0031453371047973633;-0.13909894227981567;0.21484994888305664;0.012500762939453125;0;;;;;;
0.11376595497131348;0.23203015327453613;0.003159046173095703;-0.1389526128768921;0.21480131149291992;0.01200258731842041;0;;;;;;
0.11437875032424927;0.23238694667816162;0.0026595592498779297;-0.13905680179595947;0.21497416496276855;0.012201428413391113;0;;;;;;
0.11435407400131226;0.2322622537612915;0.0028884410858154297;-0.13859575986862183;0.2148672342300415;0.012184381484985352;0;;;;;;
0.11503922939300537;0.2322620153427124;0.0023630857467651367;-0.13828110694885254;0.21477890014648438;0.012516617774963379;0;;;;;;
0.11555218696594238;0.23238003253936768;0.002072453498840332;-0.13794535398483276;0.2148951292037964;0.012892007827758789;0;;;;;;
0.11604517698287964;0.23243188858032227;0.0018929243087768555;-0.13747137784957886;0.21481215953826904;0.013259053230285645;0;;;;;;
0.11692708730697632;0.23223507404327393;0.0017505884170532227;-0.13667058944702148;0.21510660648345947;0.013599514961242676;0;;;;;;
0.11788755655288696;0.2320784330368042;0.0014535188674926758;-0.13571494817733765;0.21550381183624268;0.013871312141418457;0;;;;;;
0.11911863088607788;0.23167133331298828;0.0010613203048706055;-0.13480424880981445;0.21618640422821045;0.0132979154586792;0;;;;;;
0.12057477235794067;0.23125600814819336;0.000657200813293457;-0.13400417566299438;0.2167520523071289;0.01217639446258545;0;;;;;;
0.12203317880630493;0.23136067390441895;0.0001461505889892578;-0.13354450464248657;0.21691560745239258;0.011505722999572754;0;;;;;;
0.12232309579849243;0.23116981983184814;0.0005705356597900391;-0.1337268352508545;0.21702754497528076;0.011581778526306152;0;;;;;;
0.1219903826713562;0.2311103343963623;0.0003294944763183594;-0.13437390327453613;0.21710431575775146;0.012137532234191895;0;;;;;;
0.12139260768890381;0.2311856746673584;0.0006631612777709961;-0.13512903451919556;0.21671152114868164;0.012359023094177246;0;;;;;;
0.12037944793701172;0.2311851978302002;0.0009518861770629883;-0.13560158014297485;0.21647167205810547;0.012444257736206055;0;;;;;;
0.11966276168823242;0.23158419132232666;0.0011206865310668945;-0.13615745306015015;0.21629786491394043;0.012204766273498535;0;;;;;;
0.1185644268989563;0.2317667007446289;0.0009763240814208984;-0.13707560300827026;0.21588778495788574;0.012107372283935547;0;;;;;;
0.11715155839920044;0.23167133331298828;0.000991225242614746;-0.1376832127571106;0.21553242206573486;0.011626839637756348;0;;;;;;
0.11566424369812012;0.23191499710083008;0.0007413625717163086;-0.13851040601730347;0.21531569957733154;0.011599898338317871;0;;;;;;
0.1141812801361084;0.2318589687347412;0.0010197162628173828;-0.13957267999649048;0.21493172645568848;0.011593341827392578;0;;;;;;
0.11316406726837158;0.23209679126739502;0.0005009174346923828;-0.1402568221092224;0.21445608139038086;0.01096951961517334;0;;;;;;
0.11227965354919434;0.23212707042694092;-2.2530555725097656e-05;-0.1406598687171936;0.2142568826675415;0.0109480619430542;0;;;;;;
0.11132091283798218;0.23227715492248535;-0.00023937225341796875;-0.14128834009170532;0.21419203281402588;0.010789871215820312;0;;;;;;
0.11072850227355957;0.2323969602584839;-0.0006948709487915039;-0.1417529582977295;0.21404814720153809;0.010677218437194824;0;;;;;;
0.11006337404251099;0.2323923110961914;-0.0009392499923706055;-0.14200174808502197;0.2138608694076538;0.010239839553833008;0;;;;;;
0.10919100046157837;0.23236358165740967;-0.0013098716735839844;-0.14191406965255737;0.21338212490081787;0.01002359390258789;0;;;;;;
0.10907584428787231;0.2326819896697998;-0.0018467903137207031;-0.14192098379135132;0.21341955661773682;0.010123014450073242;0;;;;;;
0.10899299383163452;0.23293089866638184;-0.002564549446105957;-0.14194470643997192;0.2132505178451538;0.010082721710205078;0;;;;;;
0.10889226198196411;0.2331770658493042;-0.0031713247299194336;-0.1418333649635315;0.2131732702255249;0.00986182689666748;0;;;;;;
0.10920268297195435;0.23350000381469727;-0.003748297691345215;-0.14187699556350708;0.21311259269714355;0.009403467178344727;0;;;;;;
0.10906833410263062;0.23327314853668213;-0.003628849983215332;-0.14183545112609863;0.21316862106323242;0.009246468544006348;0;;;;;;
0.1092492938041687;0.233320951461792;-0.0036031007766723633;-0.14185327291488647;0.21325790882110596;0.009193658828735352;0;;;;;;
0.10939949750900269;0.23333609104156494;-0.0036813020706176758;-0.14171689748764038;0.21316373348236084;0.008806347846984863;0;;;;;;
0.10957974195480347;0.23318302631378174;-0.0035730600357055664;-0.1418282389640808;0.2134566307067871;0.008449912071228027;0;;;;;;
0.10981422662734985;0.2329496145248413;-0.003413081169128418;-0.14153021574020386;0.21332073211669922;0.00800788402557373;0;;;;;;
0.11007803678512573;0.23289990425109863;-0.003731250762939453;-0.14143496751785278;0.21346473693847656;0.007932066917419434;0;;;;;;
0.11051857471466064;0.23290503025054932;-0.004145264625549316;-0.1411658525466919;0.2135639190673828;0.007673859596252441;0;;;;;;
0.11072325706481934;0.23288488388061523;-0.004259824752807617;-0.1408253312110901;0.2135375738143921;0.007471323013305664;0;;;;;;
0.11090254783630371;0.23274743556976318;-0.004413723945617676;-0.14038699865341187;0.21365320682525635;0.007418036460876465;0;;;;;;
0.11126977205276489;0.23258280754089355;-0.004086136817932129;-0.1401098370552063;0.21341276168823242;0.007459878921508789;0;;;;;;
0.11119544506072998;0.23232316970825195;-0.00371396541595459;-0.13991373777389526;0.21344983577728271;0.007830500602722168;0;;;;;;
0.11133915185928345;0.2323063611984253;-0.003444075584411621;-0.13988220691680908;0.2133486270904541;0.007693648338317871;0;;;;;;
0.11119353771209717;0.23202991485595703;-0.0028346776962280273;-0.1400054693222046;0.21316730976104736;0.007946610450744629;0;;;;;;
0.11112016439437866;0.23210179805755615;-0.0029904842376708984;-0.14007848501205444;0.2133556604385376;0.007991790771484375;0;;;;;;
0.11101466417312622;0.23210597038269043;-0.0026755332946777344;-0.13991528749465942;0.21329224109649658;0.008231043815612793;0;;;;;;
0.11157053709030151;0.23244953155517578;-0.0032389163970947266;-0.13980776071548462;0.21319878101348877;0.00846552848815918;0;;;;;;
0.1119389533996582;0.2323528528213501;-0.002969026565551758;-0.13953882455825806;0.2129511833190918;0.0089186429977417;0;;;;;;
0.11215323209762573;0.23225033283233643;-0.0022373199462890625;-0.1392790675163269;0.21301817893981934;0.009410858154296875;0;;;;;;
0.11274725198745728;0.23250722885131836;-0.0023502111434936523;-0.13888239860534668;0.2130146026611328;0.010392427444458008;0;;;;;;
0.11308890581130981;0.23248445987701416;-0.0012645721435546875;-0.13858908414840698;0.21316730976104736;0.0113297700881958;0;;;;;;
0.11293119192123413;0.23228275775909424;0.00018298625946044922;-0.13825255632400513;0.21308982372283936;0.012455463409423828;0;;;;;;
0.11358910799026489;0.232560396194458;-2.6226043701171875e-06;-0.1380041241645813;0.21303093433380127;0.012729406356811523;0;;;;;;
0.11359494924545288;0.2324279546737671;0.0003484487533569336;-0.13791769742965698;0.21306991577148438;0.012410521507263184;0;;;;;;
0.11322611570358276;0.2321711778640747;0.00038063526153564453;-0.13782411813735962;0.2132420539855957;0.011835098266601562;0;;;;;;
0.1131281852722168;0.23251795768737793;-0.00023543834686279297;-0.13808530569076538;0.2131493091583252;0.010936856269836426;0;;;;;;
0.11307680606842041;0.2327258586883545;-0.0015412569046020508;-0.1382107138633728;0.21346938610076904;0.010271906852722168;0;;;;;;
0.11253821849822998;0.23281824588775635;-0.0022699832916259766;-0.1383758783340454;0.21340632438659668;0.009463191032409668;0;;;;;;
0.11208158731460571;0.23254454135894775;-0.0022819042205810547;-0.13848626613616943;0.21346592903137207;0.009196281433105469;0;;;;;;
0.11179590225219727;0.23223531246185303;-0.0020322799682617188;-0.13854092359542847;0.21333670616149902;0.008942365646362305;0;;;;;;
0.11152058839797974;0.2320404052734375;-0.001925349235534668;-0.1386169195175171;0.21352171897888184;0.008980631828308105;0;;;;;;
0.11107343435287476;0.23166239261627197;-0.0015726089477539062;-0.1386203169822693;0.213434100151062;0.008679032325744629;0;;;;;;
0.11095738410949707;0.23151683807373047;-0.0016617774963378906;-0.13864260911941528;0.21360456943511963;0.008658528327941895;0;;;;;;
0.11096084117889404;0.23162031173706055;-0.0019190311431884766;-0.13872486352920532;0.21341383457183838;0.008619904518127441;0;;;;;;
0.11103147268295288;0.23176157474517822;-0.0024677515029907227;-0.13857072591781616;0.213417649269104;0.008298516273498535;0;;;;;;
0.11102086305618286;0.23182976245880127;-0.002684354782104492;-0.1385921835899353;0.2135533094406128;0.007901787757873535;0;;;;;;
0.11116105318069458;0.23173928260803223;-0.003299117088317871;-0.13858336210250854;0.2135535478591919;0.007832765579223633;0;;;;;;
0.11128556728363037;0.23196935653686523;-0.0036240816116333008;-0.13862144947052002;0.21367096900939941;0.007405996322631836;0;;;;;;
0.11146914958953857;0.23224973678588867;-0.0042798519134521484;-0.1385369896888733;0.21353614330291748;0.007080674171447754;0;;;;;;
0.11184412240982056;0.23232197761535645;-0.004884123802185059;-0.13854318857192993;0.21362483501434326;0.006951451301574707;0;;;;;;
0.11176067590713501;0.2325448989868164;-0.0052460432052612305;-0.13849753141403198;0.2137155532836914;0.006801128387451172;0;;;;;;
0.11186397075653076;0.23256230354309082;-0.005420088768005371;-0.1384754776954651;0.21378445625305176;0.0067702531814575195;0;;;;;;
0.11155921220779419;0.2323371171951294;-0.004976987838745117;-0.1384488344192505;0.21355104446411133;0.006929993629455566;0;;;;;;
0.11167532205581665;0.23244082927703857;-0.005078315734863281;-0.13835126161575317;0.2136303186416626;0.006772756576538086;0;;;;;;
0.11162108182907104;0.23215579986572266;-0.0045015811920166016;-0.13850563764572144;0.21352601051330566;0.006966233253479004;0;;;;;;
0.11151617765426636;0.23186683654785156;-0.0038739442825317383;-0.1383947730064392;0.21352803707122803;0.0073157548904418945;0;;;;;;
0.11209839582443237;0.23205626010894775;-0.0038579702377319336;-0.13831818103790283;0.21355974674224854;0.0075130462646484375;0;;;;;;
0.11199063062667847;0.23197484016418457;-0.003220200538635254;-0.13829094171524048;0.21331357955932617;0.007589936256408691;0;;;;;;
0.11212939023971558;0.2320873737335205;-0.00327908992767334;-0.13830524682998657;0.21332621574401855;0.007668733596801758;0;;;;;;
0.11172819137573242;0.2317032814025879;-0.0026748180389404297;-0.13838458061218262;0.21337831020355225;0.0077353715896606445;0;;;;;;
0.11187988519668579;0.2318211793899536;-0.002937793731689453;-0.1382935643196106;0.21326422691345215;0.007432341575622559;0;;;;;;
0.11200946569442749;0.23192572593688965;-0.003427863121032715;-0.13823145627975464;0.2134784460067749;0.007442355155944824;0;;;;;;
0.112027108669281;0.23231887817382812;-0.0038431882858276367;-0.13823121786117554;0.21340620517730713;0.0071097612380981445;0;;;;;;
0.1123918890953064;0.23242390155792236;-0.004536747932434082;-0.13819056749343872;0.2135756015777588;0.007029175758361816;0;;;;;;
0.1123693585395813;0.23246502876281738;-0.004444122314453125;-0.13809293508529663;0.21364307403564453;0.00688016414642334;0;;;;;;
0.11264723539352417;0.23236298561096191;-0.004501819610595703;-0.13815665245056152;0.2135533094406128;0.006745100021362305;0;;;;;;
0.1126244068145752;0.23232531547546387;-0.004430532455444336;-0.1381620168685913;0.21349048614501953;0.006720185279846191;0;;;;;;
0.11273771524429321;0.23244547843933105;-0.004398226737976074;-0.13809961080551147;0.21347451210021973;0.006979227066040039;0;;;;;;
0.1125287413597107;0.23242902755737305;-0.0042572021484375;-0.1380365490913391;0.2134462594985962;0.0069512128829956055;0;;;;;;
0.11242932081222534;0.23233449459075928;-0.004140138626098633;-0.13811689615249634;0.2133340835571289;0.007099509239196777;0;;;;;;
0.11227065324783325;0.23220646381378174;-0.003937244415283203;-0.13810664415359497;0.2134110927581787;0.0072106122970581055;0;;;;;;
0.11219596862792969;0.231903076171875;-0.0033447742462158203;-0.13806146383285522;0.2134401798248291;0.006965279579162598;0;;;;;;
0.11246651411056519;0.2320631742477417;-0.0033059120178222656;-0.13800305128097534;0.21325087547302246;0.006948113441467285;0;;;;;;
0.11239522695541382;0.2320636510848999;-0.002937912940979004;-0.13790148496627808;0.21333110332489014;0.007246255874633789;0;;;;;;
0.11287134885787964;0.23213768005371094;-0.0030400753021240234;-0.13796597719192505;0.21310222148895264;0.007422804832458496;0;;;;;;
0.11302930116653442;0.23219656944274902;-0.0026750564575195312;-0.13779795169830322;0.21311557292938232;0.007701992988586426;0;;;;;;
0.11342990398406982;0.23211979866027832;-0.0022046566009521484;-0.13775402307510376;0.2130131721496582;0.007882237434387207;0;;;;;;
0.11359643936157227;0.23215138912200928;-0.001756906509399414;-0.13747483491897583;0.21286475658416748;0.008142709732055664;0;;;;;;
0.11405104398727417;0.23209428787231445;-0.0012642145156860352;-0.13761359453201294;0.21267831325531006;0.008666515350341797;0;;;;;;
0.11391556262969971;0.23192286491394043;-0.0007505416870117188;-0.13751739263534546;0.2125643491744995;0.009278655052185059;0;;;;;;
0.11407768726348877;0.2322779893875122;-0.0006507635116577148;-0.13739925622940063;0.2127842903137207;0.009949803352355957;0;;;;;;
0.11445033550262451;0.2326488494873047;-0.0009202957153320312;-0.13740873336791992;0.21260368824005127;0.010387659072875977;0;;;;;;
0.11428827047348022;0.23239398002624512;-0.00010454654693603516;-0.13746291399002075;0.21258306503295898;0.010836243629455566;0;;;;;;
0.1143113374710083;0.2323981523513794;0.0004994869232177734;-0.13741719722747803;0.2126913070678711;0.011290192604064941;0;;;;;;
0.1141158938407898;0.23231101036071777;0.0012960433959960938;-0.1374322772026062;0.21266710758209229;0.011969685554504395;0;;;;;;
0.1139797568321228;0.23210561275482178;0.0018631219863891602;-0.1375577449798584;0.2125709056854248;0.011844038963317871;0;;;;;;
0.1136888861656189;0.2318861484527588;0.001985907554626465;-0.13765060901641846;0.21256804466247559;0.011760234832763672;0;;;;;;
0.11329317092895508;0.23172616958618164;0.00213468074798584;-0.13779747486114502;0.21257567405700684;0.011400580406188965;0;;;;;;
0.11281067132949829;0.23166513442993164;0.0017273426055908203;-0.13797485828399658;0.21240079402923584;0.010950088500976562;0;;;;;;
0.1124926209449768;0.23220014572143555;0.0008617639541625977;-0.13828516006469727;0.21222996711730957;0.010270953178405762;0;;;;;;
0.11202502250671387;0.232383131980896;-0.00011682510375976562;-0.13859575986862183;0.21238791942596436;0.009694695472717285;0;;;;;;
0.11196047067642212;0.23277878761291504;-0.0006728172302246094;-0.1388130784034729;0.21233761310577393;0.00929105281829834;0;;;;;;
0.11159688234329224;0.2322835922241211;-0.00036323070526123047;-0.1386621594429016;0.21257030963897705;0.008707165718078613;0;;;;;;
0.11168354749679565;0.23235082626342773;-0.0003985166549682617;-0.1385987401008606;0.2126331329345703;0.008677244186401367;0;;;;;;
0.11184972524642944;0.23240327835083008;-0.00041282176971435547;-0.1385769248008728;0.21256709098815918;0.008646607398986816;0;;;;;;
0.11188918352127075;0.23225867748260498;-0.0004807710647583008;-0.13870245218276978;0.21239852905273438;0.008640050888061523;0;;;;;;
0.11151343584060669;0.23179972171783447;0.00043952465057373047;-0.13876885175704956;0.21239256858825684;0.00924694538116455;0;;;;;;
0.1116863489151001;0.23214685916900635;0.00027441978454589844;-0.13878875970840454;0.21228361129760742;0.009661316871643066;0;;;;;;
0.11148792505264282;0.2317061424255371;0.0007003545761108398;-0.13868719339370728;0.21220672130584717;0.00941765308380127;0;;;;;;
0.11187183856964111;0.2321934700012207;-0.00011849403381347656;-0.13852673768997192;0.21213603019714355;0.009015083312988281;0;;;;;;
0.111949622631073;0.23242926597595215;-0.0004914999008178711;-0.13824117183685303;0.21233689785003662;0.008690237998962402;0;;;;;;
0.1122773289680481;0.23247992992401123;-0.0009969472885131836;-0.13817256689071655;0.2123730182647705;0.008076071739196777;0;;;;;;
0.11206120252609253;0.23225128650665283;-0.0011222362518310547;-0.13779997825622559;0.2122899293899536;0.007389545440673828;0;;;;;;
0.11223292350769043;0.23211669921875;-0.001105189323425293;-0.13787347078323364;0.21255648136138916;0.0072116851806640625;0;;;;;;
0.11190378665924072;0.23169660568237305;-0.0007895231246948242;-0.13777029514312744;0.21238970756530762;0.006872892379760742;0;;;;;;
0.11190849542617798;0.23146569728851318;-0.000718235969543457;-0.13783222436904907;0.21277153491973877;0.006714940071105957;0;;;;;;
0.11168605089187622;0.23181772232055664;-0.0011163949966430664;-0.13815855979919434;0.21258020401000977;0.006429314613342285;0;;;;;;
0.1113176941871643;0.2316756248474121;-0.0016082525253295898;-0.13838845491409302;0.212410569190979;0.006239652633666992;0;;;;;;
0.11059391498565674;0.23140966892242432;-0.001291513442993164;-0.13848954439163208;0.2125253677368164;0.006245017051696777;0;;;;;;
0.11071211099624634;0.23220443725585938;-0.002487659454345703;-0.1385776400566101;0.2123795747756958;0.0060329437255859375;0;;;;;;
0.1110379695892334;0.23228859901428223;-0.0023697614669799805;-0.1383136510848999;0.21231627464294434;0.006203055381774902;0;;;;;;
0.11139804124832153;0.23208260536193848;-0.0020461082458496094;-0.1379217505455017;0.21228384971618652;0.006342053413391113;0;;;;;;
0.112507164478302;0.23246228694915771;-0.002575993537902832;-0.1373564600944519;0.21227967739105225;0.006080985069274902;0;;;;;;
0.11365646123886108;0.23230910301208496;-0.0026851892471313477;-0.13667869567871094;0.21279025077819824;0.005347490310668945;0;;;;;;
0.1150166392326355;0.23184502124786377;-0.0024384260177612305;-0.13608789443969727;0.21311771869659424;0.004564404487609863;0;;;;;;
0.11625784635543823;0.23189795017242432;-0.0030232667922973633;-0.13562530279159546;0.21330761909484863;0.004037261009216309;0;;;;;;
