-0.0006499290466308594;-0.0011936426162719727;0.00036346912384033203;14.01142688978724;-48.83641038305041;82.42172376189629;0;0;0;0;0
-0.0008296966552734375;-0.0011435747146606445;0.0005433559417724609;14.019993606878089;-48.84139105066378;82.41772421731592;0.00017976760864257812;-5.0067901611328125e-05;-0.0001798868179321289;0;0
-0.0007541179656982422;-0.0010663270950317383;0.0006406307220458984;14.02017398372662;-48.84795348519088;82.41995461429316;-7.557868957519531e-05;-7.724761962890625e-05;-9.72747802734375e-05;0;0
-0.000774383544921875;-0.0010936260223388672;0.0006643533706665039;14.024418807203823;-48.8455115794478;82.40929486292859;2.0265579223632812e-05;2.7298927307128906e-05;-2.372264862060547e-05;0;0
-0.0007876157760620117;-0.0011681318283081055;0.0006608963012695312;14.017007799043938;-48.84629219194599;82.40748652633273;1.3232231140136719e-05;7.450580596923828e-05;3.4570693969726562e-06;0;0
-0.0007045269012451172;-0.001160740852355957;0.0005129575729370117;14.013031993941079;-48.85126310638016;82.41645790362783;-8.308887481689453e-05;-7.3909759521484375e-06;0.00014793872833251953;0;0
-0.0006531476974487305;-0.001201629638671875;0.0005485415458679199;14.006803960647284;-48.84647751457932;82.43129581893818;-5.137920379638672e-05;4.088878631591797e-05;-3.55839729309082e-05;0;0
-0.000733494758605957;-0.0010881423950195312;0.0006222724914550781;14.01405247343557;-48.84074716873254;82.4155308355829;8.034706115722656e-05;-0.00011348724365234375;-7.37309455871582e-05;0;0
-0.000809788703918457;-0.0010982751846313477;0.0005655884742736816;14.006756767745005;-48.84540300332006;82.42480221333142;7.62939453125e-05;1.0132789611816406e-05;5.6684017181396484e-05;0;0
-0.0007985830307006836;-0.0010094642639160156;0.0005180239677429199;14.00852639333223;-48.84763193892482;82.42439206712353;-1.1205673217773438e-05;-8.881092071533203e-05;4.756450653076172e-05;0;0
-0.0008476972579956055;-0.0011250972747802734;0.0006086826324462891;14.011842771395097;-48.842892281938745;82.43151423691369;4.9114227294921875e-05;0.00011563301086425781;-9.065866470336914e-05;0;0
-0.0007457733154296875;-0.0011315345764160156;0.000492393970489502;14.012942986065088;-48.83966161035207;82.41516107112305;-0.00010192394256591797;6.4373016357421875e-06;0.00011628866195678711;0;0
-0.0007482767105102539;-0.0012161731719970703;0.0005631446838378906;14.014396911005274;-48.84163685276831;82.41701782265116;2.5033950805664062e-06;8.463859558105469e-05;-7.075071334838867e-05;0;0
-0.0008511543273925781;-0.001145482063293457;0.0005418062210083008;14.017322601286772;-48.845907760526416;82.42010130498532;0.00010287761688232422;-7.069110870361328e-05;2.1338462829589844e-05;0;0
-0.0008748769760131836;-0.0011790990829467773;0.0005349516868591309;14.01051292483458;-48.842041462763305;82.42246189614171;2.372264862060547e-05;3.361701965332031e-05;6.854534149169922e-06;0;0
-0.0008422136306762695;-0.0012530088424682617;0.0005474686622619629;14.009488833115507;-48.8413920060934;82.4204132968571;-3.266334533691406e-05;7.390975952148438e-05;-1.2516975402832031e-05;0;0
-0.0008608102798461914;-0.001138448715209961;0.0005818605422973633;14.013182577675165;-48.844079298338514;82.42013913099919;1.8596649169921875e-05;-0.00011456012725830078;-3.439188003540039e-05;0;0
-0.0008995532989501953;-0.001178145408630371;0.0006275773048400879;14.002641284960882;-48.83951577460267;82.43550809649582;3.8743019104003906e-05;3.9696693420410156e-05;-4.571676254272461e-05;0;0
-0.0008549690246582031;-0.0012580156326293945;0.0005895495414733887;14.00838454254551;-48.83564310264478;82.41914488364384;-4.458427429199219e-05;7.987022399902344e-05;3.802776336669922e-05;0;0
-0.0007963180541992188;-0.0013352632522583008;0.0007063746452331543;13.998966436247551;-48.83970896689655;82.42339948900343;-5.8650970458984375e-05;7.724761962890625e-05;-0.00011682510375976562;0;0
-0.0007383823394775391;-0.0012749433517456055;0.0006226301193237305;14.004271566912777;-48.85044943612126;82.42603402267594;-5.793571472167969e-05;-6.031990051269531e-05;8.374452590942383e-05;0;0
-0.000761866569519043;-0.0012366771697998047;0.000541388988494873;13.99933679968401;-48.85115276152104;82.44272033200079;2.3484230041503906e-05;-3.826618194580078e-05;8.124113082885742e-05;0;0
-0.0007652044296264648;-0.0011696815490722656;0.0005096793174743652;14.004511130217482;-48.849813244076834;82.42644530385846;3.337860107421875e-06;-6.699562072753906e-05;3.170967102050781e-05;0;0
-0.0006774663925170898;-0.0012357234954833984;0.000527501106262207;14.006421484786474;-48.85679038543615;82.42740196019966;-8.7738037109375e-05;6.604194641113281e-05;-1.7821788787841797e-05;0;0
-0.0006531476974487305;-0.0013273954391479492;0.0005604028701782227;13.998808663754511;-48.85379732950423;82.44120195642043;-2.4318695068359375e-05;9.167194366455078e-05;-3.2901763916015625e-05;0;0
-0.000827789306640625;-0.0011790990829467773;0.0006862878799438477;14.001242782517036;-48.8526305890272;82.4303310064726;0.00017464160919189453;-0.00014829635620117188;-0.000125885009765625;0;0
-0.0008958578109741211;-0.0011954307556152344;0.0006942152976989746;13.99558111574541;-48.85216603557123;82.4350558760792;6.80685043334961e-05;1.633167266845703e-05;-7.927417755126953e-06;0;0
-0.0009442567825317383;-0.001404404640197754;0.0006010532379150391;13.99668022624206;-48.853509178160984;82.43672758224076;4.839897155761719e-05;0.00020897388458251953;9.316205978393555e-05;0;0
-0.0008499622344970703;-0.0013935565948486328;0.0006260871887207031;13.993546380079824;-48.84985886736392;82.4459141574064;-9.429454803466797e-05;-1.0848045349121094e-05;-2.5033950805664062e-05;0;0
-0.0009018182754516602;-0.0013579130172729492;0.0006766319274902344;13.99754087360178;-48.84748546420367;82.42698239420073;5.1856040954589844e-05;-3.5643577575683594e-05;-5.054473876953125e-05;0;0
-0.0009111166000366211;-0.0013751983642578125;0.0006846189498901367;13.998358449099802;-48.84821883512569;82.42235906618089;9.298324584960938e-06;1.728534698486328e-05;-7.987022399902344e-06;0;0
-0.0008882284164428711;-0.0013897418975830078;0.0006409883499145508;13.998898337186878;-48.855084235749345;82.42639033156773;-2.288818359375e-05;1.4543533325195312e-05;4.363059997558594e-05;0;0
-0.0008748769760131836;-0.0014477968215942383;0.0006492733955383301;13.998204891194469;-48.849874717534135;82.4203955270132;-1.33514404296875e-05;5.805492401123047e-05;-8.285045623779297e-06;0;0
-0.0009607076644897461;-0.0013800859451293945;0.0007369518280029297;13.999559912184992;-48.85073042930986;82.42125292872382;8.58306884765625e-05;-6.771087646484375e-05;-8.767843246459961e-05;0;0
