x;y;z;yaw;pitch;roll;dx;dy;dz;x2;y2;z2;yaw2;pitch2;roll2;dx2;dy2;dz2;x3;y3;z3;yaw3;pitch3;roll3;dx3;dy3;dz3;current_speed;action
-0.0015704631805419922;-0.0018028616905212402;0.015167713165283203;-79.64352053580562;-12.556716005664954;-9.169013536131471;0;0;0;0.09876972436904907;-0.8588380813598633;-0.08359014987945557;-89.27636370606078;-4.00500030806022;-10.294918293063564;0;0;0;-0.10824722051620483;-0.8766250610351562;-0.04732239246368408;24.988482127871364;16.611329795360458;14.92010914540037;0;0;0;0;0
-0.0015080571174621582;-0.0018690824508666992;0.014960646629333496;-79.6349373428248;-12.51392339417645;-9.164176099261978;-6.240606307983398e-05;6.622076034545898e-05;0.00020706653594970703;0.0988466739654541;-0.8588212728500366;-0.08354556560516357;-89.28019418884621;-4.000145133451203;-10.283957723405782;-7.69495964050293e-05;-1.6808509826660156e-05;-4.458427429199219e-05;-0.10816961526870728;-0.8766394853591919;-0.047321200370788574;24.983849974958073;16.603824732948848;14.91814004271866;-7.76052474975586e-05;1.4424324035644531e-05;-1.1920928955078125e-06;0;0
-0.0015772581100463867;-0.0018002986907958984;0.014748334884643555;-79.61356133289013;-12.489378324223496;-9.154581492131255;6.920099258422852e-05;-6.878376007080078e-05;0.0002123117446899414;0.09878522157669067;-0.8587969541549683;-0.08366751670837402;-89.27179229636977;-3.9903889383703754;-10.293280771303378;6.145238876342773e-05;-2.4318695068359375e-05;0.00012195110321044922;-0.10827881097793579;-0.8765889406204224;-0.04737734794616699;24.983001220841075;16.596344553693125;14.920988451443401;0.00010919570922851562;-5.054473876953125e-05;5.614757537841797e-05;0;0
-0.001591324806213379;-0.0018180012702941895;0.014130711555480957;-79.5985917293378;-12.47973066573084;-9.09805558635258;1.4066696166992188e-05;1.7702579498291016e-05;0.0006176233291625977;0.0987585186958313;-0.8587850332260132;-0.08362197875976562;-89.26205867146366;-3.9801964593459433;-10.315654651731325;2.6702880859375e-05;-1.1920928955078125e-05;-4.553794860839844e-05;-0.10830122232437134;-0.8766067028045654;-0.04731035232543945;24.98769133294642;16.61558893896306;14.92499664097485;2.2411346435546875e-05;1.7762184143066406e-05;-6.699562072753906e-05;0;0
-0.0016525983810424805;-0.0017443299293518066;0.013512611389160156;-79.61246651201449;-12.48047426068726;-8.993475208582344;6.127357482910156e-05;-7.367134094238281e-05;0.0006181001663208008;0.09878456592559814;-0.8586447238922119;-0.08364200592041016;-89.25164772405658;-3.98676222407625;-10.309819555767085;-2.6047229766845703e-05;-0.00014030933380126953;2.002716064453125e-05;-0.10822910070419312;-0.8765287399291992;-0.0473865270614624;24.99353244610621;16.628538043144665;14.927100428445565;-7.212162017822266e-05;-7.796287536621094e-05;7.617473602294922e-05;0;0
-0.001671910285949707;-0.0017132759094238281;0.0131378173828125;-79.66036812673954;-12.52510147520817;-8.869992875465572;1.9311904907226562e-05;-3.1054019927978516e-05;0.00037479400634765625;0.09871095418930054;-0.8585662841796875;-0.0837087631225586;-89.23211747256953;-4.018998517970371;-10.339338542737838;7.361173629760742e-05;-7.843971252441406e-05;6.67572021484375e-05;-0.1082196831703186;-0.8764880895614624;-0.04744601249694824;25.006396015205038;16.671018203994688;14.907830392593528;-9.417533874511719e-06;-4.0650367736816406e-05;5.9485435485839844e-05;0;0
-0.0016379952430725098;-0.001984536647796631;0.012729167938232422;-79.68939936136877;-12.562665740694001;-8.80464907298028;-3.3915042877197266e-05;0.00027126073837280273;0.0004086494445800781;0.09864228963851929;-0.8586584329605103;-0.08357274532318115;-89.21782524668528;-4.045041380043158;-10.34154457389993;6.866455078125e-05;9.21487808227539e-05;-0.0001360177993774414;-0.10838872194290161;-0.8766472339630127;-0.04727017879486084;25.01552800540091;16.693674187269828;14.89461967797635;0.0001690387725830078;0.00015914440155029297;-0.00017583370208740234;0;0
-0.0018559098243713379;-0.001974761486053467;0.012493252754211426;-79.71020149109846;-12.68680750603268;-8.802810467894899;0.00021791458129882812;-9.775161743164062e-06;0.0002359151840209961;0.09861135482788086;-0.8586000204086304;-0.08362650871276855;-89.2211330156984;-4.073504894103719;-10.34238615890558;3.0934810638427734e-05;-5.841255187988281e-05;5.3763389587402344e-05;-0.10842794179916382;-0.8766239881515503;-0.047406792640686035;25.024825524966584;16.718196488261725;14.876133898958408;3.921985626220703e-05;-2.3245811462402344e-05;0.0001366138458251953;0;0
-0.001774430274963379;-0.0022122859954833984;0.012095451354980469;-79.71561151732604;-12.83178307952892;-8.83560112862151;-8.147954940795898e-05;0.00023752450942993164;0.00039780139923095703;0.09864366054534912;-0.8586903810501099;-0.0836871862411499;-89.2392356667002;-4.104148407177567;-10.334022323066568;-3.230571746826172e-05;9.036064147949219e-05;6.0677528381347656e-05;-0.10839587450027466;-0.8766435384750366;-0.047446608543395996;25.030080233749715;16.747701868680224;14.843124306700009;-3.2067298889160156e-05;1.9550323486328125e-05;3.981590270996094e-05;0;0
-0.001842200756072998;-0.0025264620780944824;0.011930227279663086;-79.71298387038281;-13.028912068130785;-8.931102303867876;6.777048110961914e-05;0.000314176082611084;0.0001652240753173828;0.09869098663330078;-0.8587197065353394;-0.08381354808807373;-89.24931018351418;-4.1397608306181475;-10.334537064824003;-4.7326087951660156e-05;2.9325485229492188e-05;0.00012636184692382812;-0.1083102822303772;-0.8766214847564697;-0.04746043682098389;25.020861664353998;16.76772485334666;14.817018683727975;-8.559226989746094e-05;-2.205371856689453e-05;1.3828277587890625e-05;0;0
