x_tracker_1;y_tracker_1;z_tracker_1;x_tracker_2;y_tracker_2;z_tracker_2;x_tracker_3;y_tracker_3;z_tracker_3;data_on_treadmill
-0.20313650369644165;1.2531800270080566;-0.7945528030395508;-0.19102221727371216;0.32049059867858887;-0.6441624164581299;-0.35893070697784424;0.3566213846206665;-0.714796781539917;0
-0.20235329866409302;1.253190040588379;-0.78946852684021;-0.1907569169998169;0.3203558921813965;-0.6437194347381592;-0.3532654047012329;0.35286080837249756;-0.685187816619873;0
-0.20159447193145752;1.25339674949646;-0.7844865322113037;-0.19079375267028809;0.32024550437927246;-0.6433241367340088;-0.3478241562843323;0.3485325574874878;-0.6539664268493652;0
-0.20083492994308472;1.2535794973373413;-0.7794547080993652;-0.1906084418296814;0.32006585597991943;-0.6429135799407959;-0.34243959188461304;0.34487080574035645;-0.619823694229126;0
-0.20008879899978638;1.253751516342163;-0.7742564678192139;-0.19041359424591064;0.3200613260269165;-0.6422257423400879;-0.3372759222984314;0.34201061725616455;-0.5843386650085449;0
-0.19954121112823486;1.253689169883728;-0.7683572769165039;-0.19030100107192993;0.320098876953125;-0.6415987014770508;-0.3320290446281433;0.33978772163391113;-0.5488576889038086;0
-0.19887322187423706;1.2538809776306152;-0.7624011039733887;-0.19006037712097168;0.3200361728668213;-0.6410696506500244;-0.3271900415420532;0.3387908935546875;-0.5134317874908447;0
-0.19862061738967896;1.2540099620819092;-0.7559645175933838;-0.18986570835113525;0.3198115825653076;-0.6403501033782959;-0.3227609395980835;0.3390345573425293;-0.47820544242858887;0
-0.19840580224990845;1.2540671825408936;-0.7494766712188721;-0.18961328268051147;0.31965839862823486;-0.6394379138946533;-0.31842225790023804;0.3408050537109375;-0.44376587867736816;0
-0.19877302646636963;1.2536489963531494;-0.7417583465576172;-0.18953025341033936;0.3195822238922119;-0.638577938079834;-0.31398534774780273;0.3426976203918457;-0.41260766983032227;0
-0.19921386241912842;1.2532024383544922;-0.733342170715332;-0.18935829401016235;0.31946539878845215;-0.6375839710235596;-0.3101465702056885;0.34543824195861816;-0.3835422992706299;0
-0.19971168041229248;1.252558946609497;-0.7243363857269287;-0.1891251802444458;0.31915831565856934;-0.63631272315979;-0.3067612648010254;0.3484475612640381;-0.3571131229400635;0
-0.20043176412582397;1.251568078994751;-0.7140209674835205;-0.18910354375839233;0.31886839866638184;-0.6344830989837646;-0.3028653860092163;0.35010993480682373;-0.3351571559906006;0
-0.20109450817108154;1.2501590251922607;-0.703284502029419;-0.18900388479232788;0.3185802698135376;-0.6325907707214355;-0.29927051067352295;0.3504002094268799;-0.3176844120025635;0
-0.20165038108825684;1.248590350151062;-0.6918179988861084;-0.18869304656982422;0.31824326515197754;-0.630145788192749;-0.2928885221481323;0.3407862186431885;-0.3145873546600342;3.0916843414306516
-0.20274853706359863;1.2467865943908691;-0.679452657699585;-0.1885419487953186;0.3178342580795288;-0.6275575160980225;-0.2902842164039612;0.3372001647949219;-0.306718111038208;15.762210845947251
-0.2044905424118042;1.2446813583374023;-0.6657981872558594;-0.1882103681564331;0.3174870014190674;-0.6252455711364746;-0.2880306839942932;0.33292198181152344;-0.3030374050140381;29.4281015396118
-0.20626533031463623;1.2434629201889038;-0.6522235870361328;-0.18775880336761475;0.31736278533935547;-0.6236560344696045;-0.285333514213562;0.3305940628051758;-0.29985809326171875;42.83572769165037
-0.2076568603515625;1.2450751066207886;-0.6389994621276855;-0.18747937679290771;0.31873202323913574;-0.6217489242553711;-0.2843380570411682;0.3297410011291504;-0.29935383796691895;56.874667167663546
-0.20873594284057617;1.2476670742034912;-0.625420331954956;-0.18603897094726562;0.32143867015838623;-0.6203482151031494;-0.2859206199645996;0.3290201425552368;-0.3000359535217285;70.71273422241208
-0.21089625358581543;1.249766230583191;-0.611708402633667;-0.18306964635849;0.3253556489944458;-0.6183257102966309;-0.28771841526031494;0.32785725593566895;-0.3018186092376709;84.80347251892087
-0.21453964710235596;1.2502942085266113;-0.5980067253112793;-0.1785373091697693;0.3311593532562256;-0.6150534152984619;-0.28835833072662354;0.3253002166748047;-0.3044900894165039;98.69382476806636
-0.21904772520065308;1.2496113777160645;-0.5841670036315918;-0.17369985580444336;0.3370100259780884;-0.6071188449859619;-0.2874569892883301;0.3221231698989868;-0.30901145935058594;112.66564464569088
-0.22371971607208252;1.249647617340088;-0.5704753398895264;-0.1666056513786316;0.34630703926086426;-0.5964353084564209;-0.28740525245666504;0.31983256340026855;-0.31516194343566895;126.75127601623531
-0.2279040813446045;1.2508071660995483;-0.557410717010498;-0.1603502631187439;0.3568180799484253;-0.5831694602966309;-0.28839850425720215;0.31796419620513916;-0.3225226402282715;140.2624998092651
-0.2312977910041809;1.2524572610855103;-0.5466110706329346;-0.1567404866218567;0.36892449855804443;-0.5653762817382812;-0.28903257846832275;0.3169596195220947;-0.3314673900604248;151.76840400695798
-0.23402303457260132;1.2542471885681152;-0.5374407768249512;-0.1539434790611267;0.3785189390182495;-0.5403916835784912;-0.28947240114212036;0.31705737113952637;-0.3421604633331299;160.89083290100095
-0.2357352375984192;1.2573034763336182;-0.5291838645935059;-0.15056872367858887;0.3839554786682129;-0.5098073482513428;-0.2905313968658447;0.31713080406188965;-0.3548312187194824;168.88609027862546
-0.23632550239562988;1.2601754665374756;-0.5226476192474365;-0.14768314361572266;0.3845682144165039;-0.47621893882751465;-0.29184913635253906;0.31734907627105713;-0.36878514289855957;176.15810966491696
-0.23700886964797974;1.2617267370224;-0.5167772769927979;-0.14551490545272827;0.38079655170440674;-0.4380474090576172;-0.29338574409484863;0.317646861076355;-0.38394641876220703;182.21954441070554
-0.23747527599334717;1.262658715248108;-0.5114996433258057;-0.14364957809448242;0.3750002384185791;-0.396925687789917;-0.2947809100151062;0.3182704448699951;-0.39973926544189453;187.65088176727292
-0.23753058910369873;1.263411521911621;-0.5074193477630615;-0.14162397384643555;0.3687784671783447;-0.35390782356262207;-0.296359121799469;0.31900906562805176;-0.4161646366119385;191.94604969024655
-0.2369544506072998;1.2639051675796509;-0.5044310092926025;-0.14069461822509766;0.3624612092971802;-0.3083338737487793;-0.2985544800758362;0.32042503356933594;-0.43407297134399414;194.86192324605662
-0.2365848422050476;1.263771653175354;-0.5014710426330566;-0.14106100797653198;0.3575478792190552;-0.26215434074401855;-0.3012998700141907;0.322381854057312;-0.4532918930053711;197.57560104058715
-0.2362520694732666;1.263229489326477;-0.4988443851470947;-0.1437423825263977;0.3549715280532837;-0.21871137619018555;-0.3042617440223694;0.3247889280319214;-0.4731717109680176;199.98237396272964
-0.23618239164352417;1.2618120908737183;-0.4954984188079834;-0.1468682885169983;0.35314464569091797;-0.18156170845031738;-0.30718010663986206;0.3274892568588257;-0.49364542961120605;203.03237225622493
-0.2357599139213562;1.2596609592437744;-0.491469144821167;-0.15041518211364746;0.35253286361694336;-0.15120720863342285;-0.31009286642074585;0.33062028884887695;-0.5157685279846191;206.77623563958159
-0.2346993088722229;1.256835699081421;-0.4875309467315674;-0.15486067533493042;0.3517155647277832;-0.12894845008850098;-0.3134174942970276;0.3342047929763794;-0.5380349159240723;210.53943372549494
-0.2333838939666748;1.252805233001709;-0.4831063747406006;-0.16131585836410522;0.3488931655883789;-0.11841940879821777;-0.31666553020477295;0.33817243576049805;-0.559833288192749;214.3607263400063
-0.2320699691772461;1.2481942176818848;-0.4779212474822998;-0.17054390907287598;0.3423360586166382;-0.12036681175231934;-0.320598840713501;0.34234511852264404;-0.5801784992218018;219.4583596447509
-0.23064148426055908;1.2444299459457397;-0.4737086296081543;-0.17914605140686035;0.3332568407058716;-0.13774728775024414;-0.32537204027175903;0.3467344045639038;-0.5974960327148438;224.45828694469594
-0.22987401485443115;1.244940996170044;-0.47225022315979004;-0.185599684715271;0.334134578704834;-0.16143321990966797;-0.3304497003555298;0.353405237197876;-0.6086647510528564;225.9835249867392
-0.227622389793396;1.247183084487915;-0.46985507011413574;-0.18613708019256592;0.3304002285003662;-0.1876533031463623;-0.3367891311645508;0.3617187738418579;-0.6140313148498535;228.36449634852002
-0.22471797466278076;1.2488620281219482;-0.46760010719299316;-0.18684959411621094;0.3263751268386841;-0.21514534950256348;-0.3431206941604614;0.3719581365585327;-0.6135714054107666;230.83961823031905
-0.22185659408569336;1.2509641647338867;-0.4681425094604492;-0.18632745742797852;0.3256673812866211;-0.24563145637512207;-0.34694164991378784;0.38467860221862793;-0.6070294380187988;230.6963929634009
-0.2199176549911499;1.2532379627227783;-0.47039270401000977;-0.189764142036438;0.3253222703933716;-0.27677297592163086;-0.3481906056404114;0.4022531509399414;-0.5903072357177734;229.19839346561454
-0.21901023387908936;1.2570289373397827;-0.4741547107696533;-0.19317114353179932;0.3265799283981323;-0.30904722213745117;-0.3480868339538574;0.4136253595352173;-0.5683362483978271;227.52466204080318
-0.21930694580078125;1.2622878551483154;-0.47945523262023926;-0.1948932409286499;0.3289421796798706;-0.34252357482910156;-0.3484022617340088;0.41561079025268555;-0.5371363162994385;224.6537157273831
-0.22027593851089478;1.2679017782211304;-0.485698938369751;-0.19639158248901367;0.33244621753692627;-0.37699317932128906;-0.347528338432312;0.4114205837249756;-0.4988276958465576;221.1950218078456
-0.22072947025299072;1.273064136505127;-0.4927480220794678;-0.1976865530014038;0.3372230529785156;-0.41270971298217773;-0.34722644090652466;0.4019418954849243;-0.4551258087158203;217.3753863572949
-0.2216428518295288;1.2760944366455078;-0.499253511428833;-0.19897377490997314;0.34170424938201904;-0.44961118698120117;-0.34708094596862793;0.3891561031341553;-0.4064345359802246;213.81401760398995
-0.22317057847976685;1.2772395610809326;-0.5061442852020264;-0.20077109336853027;0.3455820083618164;-0.48590898513793945;-0.3465057611465454;0.3756074905395508;-0.35451579093933105;209.98911677734864
-0.22554713487625122;1.2759685516357422;-0.5117003917694092;-0.20293772220611572;0.3489854335784912;-0.5206663608551025;-0.34406226873397827;0.3633378744125366;-0.3019423484802246;206.85450675618986
-0.22790217399597168;1.2730728387832642;-0.5165359973907471;-0.2050304412841797;0.3518611192703247;-0.5555739402770996;-0.3409515619277954;0.35274529457092285;-0.2498319149017334;204.11203561938134
-0.23041659593582153;1.267836332321167;-0.5196845531463623;-0.20690643787384033;0.3536067008972168;-0.5889875888824463;-0.3365635871887207;0.3468247652053833;-0.20332050323486328;202.32667822144845
-0.23305559158325195;1.262083649635315;-0.5229108333587646;-0.20901769399642944;0.3561270236968994;-0.6188411712646484;-0.33204925060272217;0.3453707695007324;-0.16937661170959473;200.49459061071113
-0.23616749048233032;1.2569868564605713;-0.5253217220306396;-0.21077394485473633;0.36082231998443604;-0.6443653106689453;-0.3260900378227234;0.3448067903518677;-0.1526811122894287;199.101635365933
-0.23871099948883057;1.2537760734558105;-0.5263867378234863;-0.21049416065216064;0.36726880073547363;-0.6654138565063477;-0.3192179203033447;0.33968353271484375;-0.15944957733154297;198.4686055254361
-0.2410755753517151;1.252533197402954;-0.5265974998474121;-0.20851212739944458;0.3736976385116577;-0.6811797618865967;-0.3173874020576477;0.333329439163208;-0.18167519569396973;198.39804948582156
-0.24333417415618896;1.2547078132629395;-0.5293219089508057;-0.20546019077301025;0.3820509910583496;-0.690380334854126;-0.3212186098098755;0.3347269296646118;-0.20416736602783203;196.97363361890183
-0.245802640914917;1.2578966617584229;-0.5318121910095215;-0.20197582244873047;0.39349615573883057;-0.6923782825469971;-0.3232961893081665;0.33111894130706787;-0.23349356651306152;195.59094585750043
-0.24901551008224487;1.2600898742675781;-0.5340354442596436;-0.19863063097000122;0.4051738977432251;-0.6864569187164307;-0.3244962692260742;0.3295462131500244;-0.26521778106689453;194.40597296830248
-0.2516838312149048;1.262819766998291;-0.5373678207397461;-0.1969771385192871;0.41782283782958984;-0.6732330322265625;-0.3266279697418213;0.32938265800476074;-0.2980537414550781;192.56769854065865
-0.2523663640022278;1.2658839225769043;-0.5417881011962891;-0.19484847784042358;0.4188079833984375;-0.6730225086212158;-0.33064889907836914;0.32994210720062256;-0.33171939849853516;190.20525592319188
-0.2527585029602051;1.2689719200134277;-0.5472807884216309;-0.19619351625442505;0.4219151735305786;-0.6458799839019775;-0.33350837230682373;0.3310354948043823;-0.36589765548706055;187.2280806471432
-0.253551721572876;1.2711806297302246;-0.5532195568084717;-0.19508761167526245;0.414431095123291;-0.6100597381591797;-0.3357158899307251;0.33233070373535156;-0.4005012512207031;183.95538613800747
-0.2540401816368103;1.2720036506652832;-0.5596163272857666;-0.1925610899925232;0.4030817747116089;-0.5698277950286865;-0.3385055661201477;0.33332180976867676;-0.43436598777770996;180.44772422082704
-0.2543972134590149;1.2706339359283447;-0.5669834613800049;-0.18919813632965088;0.38818204402923584;-0.5212244987487793;-0.34173452854156494;0.3347264528274536;-0.4682908058166504;176.11655748307092
