x_tracker_1;y_tracker_1;z_tracker_1;x_tracker_2;y_tracker_2;z_tracker_2;x_tracker_3;y_tracker_3;z_tracker_3;data_on_treadmill
0.9217027425765991;0.3824937343597412;-0.5954797267913818;-0.42284178733825684;0.21488142013549805;0.21152687072753906;-0.5757127404212952;0.197432279586792;-0.4214954376220703;0
0.921877384185791;0.3824955224990845;-0.5944488048553467;-0.42299675941467285;0.21507906913757324;0.2116076946258545;-0.5758509635925293;0.197601318359375;-0.42141294479370117;0
0.9218499660491943;0.38247883319854736;-0.5938386917114258;-0.42300164699554443;0.21501755714416504;0.21148109436035156;-0.5758464336395264;0.1975846290588379;-0.42151498794555664;0
0.922014594078064;0.3821597099304199;-0.5937840938568115;-0.42296308279037476;0.2148730754852295;0.2114238739013672;-0.5758197903633118;0.19742536544799805;-0.421572208404541;0
0.9221141338348389;0.3818032741546631;-0.5937142372131348;-0.42289698123931885;0.21495461463928223;0.2114577293395996;-0.5757784247398376;0.19741535186767578;-0.42151403427124023;0
0.9220149517059326;0.38156235218048096;-0.5937645435333252;-0.42298126220703125;0.21498703956604004;0.21154940128326416;-0.575838029384613;0.19748663902282715;-0.4215219020843506;0
0.9220858812332153;0.38167262077331543;-0.5936932563781738;-0.42305463552474976;0.2150862216949463;0.21168112754821777;-0.5759294629096985;0.19761133193969727;-0.4213106632232666;0
0.9222304821014404;0.38183748722076416;-0.5938005447387695;-0.42296504974365234;0.21494793891906738;0.2115468978881836;-0.5758360624313354;0.19751834869384766;-0.42147064208984375;0
0.9222753047943115;0.3820507526397705;-0.5939676761627197;-0.4229133129119873;0.21495676040649414;0.21157455444335938;-0.5758731365203857;0.19754528999328613;-0.4214475154876709;0
0.9221789836883545;0.38206565380096436;-0.5941925048828125;-0.4231410026550293;0.21502065658569336;0.2115478515625;-0.576021671295166;0.1975240707397461;-0.42148852348327637;0
0.9223284721374512;0.3821362257003784;-0.5940039157867432;-0.42300623655319214;0.2150106430053711;0.21159160137176514;-0.5758686065673828;0.1975231170654297;-0.4214751720428467;0
0.9221642017364502;0.3822662830352783;-0.5937061309814453;-0.42301470041275024;0.2151644229888916;0.21180570125579834;-0.5758374333381653;0.19752883911132812;-0.42134547233581543;0
0.9222011566162109;0.38209104537963867;-0.5935468673706055;-0.4230130910873413;0.2148911952972412;0.2115037441253662;-0.575849175453186;0.1974794864654541;-0.42154932022094727;0
0.922144889831543;0.38201069831848145;-0.5933122634887695;-0.42297255992889404;0.21502375602722168;0.21155548095703125;-0.5758146047592163;0.19755077362060547;-0.42154884338378906;0
0.9220012426376343;0.38174450397491455;-0.5928981304168701;-0.4231748580932617;0.2149801254272461;0.21161353588104248;-0.5759971141815186;0.19757795333862305;-0.4215066432952881;0
0.921903133392334;0.38161396980285645;-0.5927221775054932;-0.4232187271118164;0.21494245529174805;0.21154332160949707;-0.5760343670845032;0.19753217697143555;-0.4214003086090088;0
0.9220008850097656;0.3814507722854614;-0.5925283432006836;-0.42307156324386597;0.21500945091247559;0.21178030967712402;-0.5759266018867493;0.19752883911132812;-0.4212963581085205;0
0.921933650970459;0.3811147212982178;-0.5924954414367676;-0.4230170249938965;0.2149512767791748;0.21171784400939941;-0.5758855938911438;0.1975536346435547;-0.421342134475708;0
0.921728253364563;0.3809206485748291;-0.592479944229126;-0.42301273345947266;0.21509289741516113;0.21160805225372314;-0.575861930847168;0.19767379760742188;-0.4214661121368408;0
0.9215354919433594;0.3807016611099243;-0.5922391414642334;-0.4229627847671509;0.21509027481079102;0.2116858959197998;-0.5757919549942017;0.1976451873779297;-0.4213874340057373;0
0.9210971593856812;0.38051748275756836;-0.592548131942749;-0.4229366183280945;0.21505999565124512;0.21155071258544922;-0.5757808685302734;0.19762039184570312;-0.4215092658996582;0
0.9203377962112427;0.37973034381866455;-0.5930891036987305;-0.42303287982940674;0.21505475044250488;0.21146702766418457;-0.5758964419364929;0.1976790428161621;-0.4215278625488281;0
0.9194101095199585;0.3787686824798584;-0.594322681427002;-0.422951877117157;0.21517634391784668;0.21156883239746094;-0.5757925510406494;0.1976909637451172;-0.42148566246032715;0
0.918083906173706;0.37718093395233154;-0.5964348316192627;-0.4230923652648926;0.21500301361083984;0.21166551113128662;-0.5759565830230713;0.19748663902282715;-0.4213874340057373;0
0.9166525602340698;0.37526118755340576;-0.5989284515380859;-0.4230726957321167;0.2149524688720703;0.21171891689300537;-0.5759482979774475;0.19740986824035645;-0.42131948471069336;0
0.9153041839599609;0.3731203079223633;-0.6013033390045166;-0.42310667037963867;0.2147378921508789;0.2115497589111328;-0.5760929584503174;0.197279691696167;-0.4215087890625;0
0.9139580726623535;0.3717527389526367;-0.603856086730957;-0.4231557250022888;0.2151038646697998;0.2115345001220703;-0.5760693550109863;0.19763565063476562;-0.4214491844177246;0
0.9125314950942993;0.37078869342803955;-0.607008695602417;-0.4229934811592102;0.2149972915649414;0.21156537532806396;-0.5758927464485168;0.19751644134521484;-0.421433687210083;0
0.910779595375061;0.36997759342193604;-0.6109504699707031;-0.4230237603187561;0.21505475044250488;0.21164345741271973;-0.575908362865448;0.19756340980529785;-0.42137980461120605;0
0.9085954427719116;0.3692535161972046;-0.6165611743927002;-0.42303168773651123;0.2152414321899414;0.2116086483001709;-0.5759018063545227;0.19777941703796387;-0.42144036293029785;0
0.9065860509872437;0.3684697151184082;-0.6230192184448242;-0.42293035984039307;0.2152540683746338;0.21162128448486328;-0.5757920145988464;0.1977982521057129;-0.4214448928833008;0
0.9047619104385376;0.3669891357421875;-0.6300048828125;-0.42308008670806885;0.2149200439453125;0.21159374713897705;-0.575928807258606;0.19750404357910156;-0.42147326469421387;0
0.902551531791687;0.36614739894866943;-0.6378939151763916;-0.4231530427932739;0.21484589576721191;0.21157681941986084;-0.5759976506233215;0.1974334716796875;-0.4215104579925537;0
0.9002705812454224;0.36592400074005127;-0.6463925838470459;-0.4232242703437805;0.21491742134094238;0.21169757843017578;-0.5760581493377686;0.19747638702392578;-0.4213287830352783;-0.8921515941619848
0.8985614776611328;0.365817666053772;-0.6552188396453857;-0.4231233596801758;0.21509599685668945;0.21159076690673828;-0.5759849548339844;0.19767117500305176;-0.4214203357696533;-4.713631868362424
0.8971235752105713;0.3642309904098511;-0.6633949279785156;-0.4230629801750183;0.21509718894958496;0.21158063411712646;-0.5758867263793945;0.19767498970031738;-0.4214491844177246;-8.245820999145504
0.8958777189254761;0.3619108200073242;-0.6708083152770996;-0.4231169819831848;0.215104341506958;0.21155226230621338;-0.5759592652320862;0.19758939743041992;-0.42151498794555664;-11.412013769149775
0.8943616151809692;0.3586479425430298;-0.6781444549560547;-0.4230384826660156;0.21512818336486816;0.21158313751220703;-0.5759470462799072;0.19758391380310059;-0.4214451313018799;-14.486099481582636
0.8928661346435547;0.35435986518859863;-0.6852173805236816;-0.4230072498321533;0.21501517295837402;0.21152901649475098;-0.5758844017982483;0.1974477767944336;-0.4214482307434082;-17.44619131088256
0.8913836479187012;0.34955108165740967;-0.6913511753082275;-0.4231051802635193;0.2150440216064453;0.21151840686798096;-0.5759856104850769;0.19756555557250977;-0.42150211334228516;-20.174039602279656
0.8902333974838257;0.3446544408798218;-0.6977903842926025;-0.42301273345947266;0.21491169929504395;0.21159136295318604;-0.5759232640266418;0.19743728637695312;-0.4214622974395752;-22.881115674972527
