x;y;z;yaw;pitch;roll;dx;dy;dz;x2;y2;z2;yaw2;pitch2;roll2;dx2;dy2;dz2;x3;y3;z3;yaw3;pitch3;roll3;dx3;dy3;dz3;current_speed;action
0.0006605386734008789;0.002830207347869873;-0.023119330406188965;-79.1176851263983;-10.899727520530785;-5.476337445349494;0;0;0;0.08757191896438599;-0.8604502081871033;-0.11476898193359375;-9.899054370391374;-12.363145050052728;6.860933375602009;0;0;0;-0.09711647033691406;-0.871372401714325;-0.06965112686157227;38.0280659398463;6.213409069106811;13.309273369078952;0;0;0;0;0
0.00044083595275878906;0.0023229122161865234;-0.02377784252166748;-79.0378086798712;-10.998394527597437;-5.806032359651892;0.00021970272064208984;0.0005072951316833496;0.0006585121154785156;0.08747124671936035;-0.8605576157569885;-0.11467373371124268;-9.936159848142744;-12.34202124262004;6.883678742911608;0.00010067224502563477;0.0001074075698852539;-9.524822235107422e-05;-0.0972357988357544;-0.8716170191764832;-0.06958496570587158;37.98236778939748;6.268111861016101;13.24505720162304;0.00011932849884033203;0.0002446174621582031;-6.61611557006836e-05;0;0
0.0004413127899169922;0.001991569995880127;-0.0245436429977417;-78.97822828574311;-11.079123626261294;-6.130371448355728;-4.76837158203125e-07;0.0003313422203063965;0.0007658004760742188;0.08761578798294067;-0.860477864742279;-0.11475574970245361;-9.979754240992456;-12.314628305942174;6.88930656120451;-0.00014454126358032227;-7.975101470947266e-05;8.20159912109375e-05;-0.09725189208984375;-0.8714583516120911;-0.06972622871398926;37.9537916223323;6.3494652351529615;13.18472909044971;1.609325408935547e-05;-0.00015866756439208984;0.00014126300811767578;0;0
0.0006955862045288086;0.0013731718063354492;-0.025507569313049316;-78.92624756115332;-11.211702237658542;-6.422068440902071;-0.0002542734146118164;0.0006183981895446777;0.0009639263153076172;0.0877181887626648;-0.860482394695282;-0.11486732959747314;-10.01311309767228;-12.279283977190975;6.911074940415538;-0.0001024007797241211;4.5299530029296875e-06;0.00011157989501953125;-0.097007155418396;-0.8714057803153992;-0.06991195678710938;37.91669393759184;6.416825594704332;13.109601856475317;-0.0002447366714477539;-5.257129669189453e-05;0.0001857280731201172;0;0
0.0006916522979736328;0.0010815858840942383;-0.02599310874938965;-78.87933876902565;-11.3636233193852;-6.680796970667082;3.933906555175781e-06;0.00029158592224121094;0.00048553943634033203;0.08774363994598389;-0.8605279326438904;-0.1147913932800293;-10.043813710532403;-12.256529212806894;6.93203536370916;-2.5451183319091797e-05;4.553794860839844e-05;-7.593631744384766e-05;-0.09698832035064697;-0.8713667988777161;-0.06985092163085938;37.86181504446138;6.471829936684676;13.035517754451126;-1.8835067749023438e-05;-3.898143768310547e-05;-6.103515625e-05;0;0
0.0007061958312988281;0.0006458163261413574;-0.026532649993896484;-78.83847314835009;-11.480958859785177;-6.889192979683183;-1.4543533325195312e-05;0.00043576955795288086;0.0005395412445068359;0.08763682842254639;-0.8605656027793884;-0.1149376630783081;-10.070135874275591;-12.280516591273702;6.958086608049569;0.0001068115234375;3.7670135498046875e-05;0.0001462697982788086;-0.09705960750579834;-0.8714047074317932;-0.07007217407226562;37.85820696571908;6.564539523176834;12.992966534745152;7.128715515136719e-05;3.790855407714844e-05;0.00022125244140625;0;0
0.0010431408882141113;0.0002739429473876953;-0.027207016944885254;-78.79751727329375;-11.575595598362083;-7.033573002797107;-0.0003369450569152832;0.0003718733787536621;0.0006743669509887695;0.08773016929626465;-0.8606472611427307;-0.11493587493896484;-10.09345803700038;-12.242038230569808;6.966757838347055;-9.334087371826172e-05;8.165836334228516e-05;-1.7881393432617188e-06;-0.0969468355178833;-0.8713893294334412;-0.07014501094818115;37.81435114971396;6.602967054689051;12.943291094542504;-0.00011277198791503906;-1.537799835205078e-05;7.283687591552734e-05;0;0
0.0013985633850097656;-3.790855407714844e-05;-0.027768373489379883;-78.74458081411179;-11.656463192087646;-7.193458501030299;-0.0003554224967956543;0.00031185150146484375;0.0005613565444946289;0.0877300500869751;-0.860446035861969;-0.11499142646789551;-10.116148339344305;-12.22303902819001;6.974388253707201;1.1920928955078125e-07;-0.00020122528076171875;5.555152893066406e-05;-0.09702825546264648;-0.8713015913963318;-0.07018566131591797;37.774162806044444;6.639966896511466;12.923366778626184;8.14199447631836e-05;-8.7738037109375e-05;4.0650367736816406e-05;0;0
0.0014712214469909668;-0.00021034479141235352;-0.02813553810119629;-78.6908654513972;-11.72737159572923;-7.324134855525636;-7.265806198120117e-05;0.00017243623733520508;0.00036716461181640625;0.08785784244537354;-0.8603284955024719;-0.1150435209274292;-10.135539566919332;-12.254401972565129;6.976259860395209;-0.0001277923583984375;-0.00011754035949707031;5.2094459533691406e-05;-0.0970759391784668;-0.8712714314460754;-0.07021772861480713;37.75691836378201;6.662101987256836;12.921490066013973;4.76837158203125e-05;-3.0159950256347656e-05;3.2067298889160156e-05;0;0
0.0014169812202453613;-0.0002923011779785156;-0.02824115753173828;-78.63075377444243;-11.755858582146802;-7.450038240683724;5.424022674560547e-05;8.195638656616211e-05;0.00010561943054199219;0.08777832984924316;-0.860262930393219;-0.11496710777282715;-10.146619898009142;-12.215739300834722;6.959216729740424;7.95125961303711e-05;-6.556510925292969e-05;-7.641315460205078e-05;-0.09700202941894531;-0.8713034987449646;-0.07007527351379395;37.723818176757824;6.668870479027836;12.91174506651414;-7.390975952148438e-05;3.2067298889160156e-05;-0.0001424551010131836;0;0
0.0010718107223510742;-0.0003095269203186035;-0.028037071228027344;-78.57696425544215;-11.773813718406991;-7.54735017172405;0.0003451704978942871;1.722574234008789e-05;-0.0002040863037109375;0.08781814575195312;-0.8603511452674866;-0.11491608619689941;-10.159867171289969;-12.201862596223712;6.949656757719016;-3.981590270996094e-05;8.821487426757812e-05;-5.1021575927734375e-05;-0.09707915782928467;-0.8713441491127014;-0.07013237476348877;37.70495746088912;6.683408121854908;12.914045495617955;7.712841033935547e-05;4.0650367736816406e-05;5.710124969482422e-05;0;0
0.001164555549621582;-0.00032061338424682617;-0.0282059907913208;-78.55244565027141;-11.74681377633003;-7.586044328563185;-9.274482727050781e-05;1.1086463928222656e-05;0.00016891956329345703;0.0878669023513794;-0.860284149646759;-0.1148386001586914;-10.168069137685556;-12.214290792266503;6.932614046079497;-4.875659942626953e-05;-6.699562072753906e-05;-7.748603820800781e-05;-0.09699773788452148;-0.8713263869285583;-0.07025384902954102;37.700528283395954;6.686676267965743;12.912056155083091;-8.14199447631836e-05;-1.7762184143066406e-05;0.0001214742660522461;0;0
0.0010429024696350098;-0.0002237558364868164;-0.028354167938232422;-78.545637498627;-11.701000068016405;-7.577802138431694;0.00012165307998657227;-9.685754776000977e-05;0.0001481771469116211;0.08784937858581543;-0.8602468371391296;-0.11492681503295898;-10.158989693046372;-12.233045536496325;6.922060996831729;1.7523765563964844e-05;-3.731250762939453e-05;8.821487426757812e-05;-0.09701311588287354;-0.8712912201881409;-0.07034075260162354;37.71732311658975;6.685586129689807;12.912911150124895;1.537799835205078e-05;-3.516674041748047e-05;8.690357208251953e-05;0;0
0.001385509967803955;-0.00047916173934936523;-0.028957247734069824;-78.55228503351934;-11.715367129271469;-7.54403372703908;-0.0003426074981689453;0.00025540590286254883;0.0006030797958374023;0.08779579401016235;-0.8602293133735657;-0.11495840549468994;-10.142977925674655;-12.23045250200613;6.919941782484491;5.358457565307617e-05;-1.7523765563964844e-05;3.159046173095703e-05;-0.09689927101135254;-0.8712819218635559;-0.07040071487426758;37.71485200975574;6.665286095163774;12.924442091483515;-0.0001138448715209961;-9.298324584960938e-06;5.996227264404297e-05;0;0
0.0013900995254516602;-0.000550389289855957;-0.02897655963897705;-78.56857513530787;-11.749944868833985;-7.486428280956999;-4.589557647705078e-06;7.12275505065918e-05;1.9311904907226562e-05;0.08772921562194824;-0.8601511120796204;-0.11483681201934814;-10.128103222644564;-12.263073367432069;6.924498790715235;6.657838821411133e-05;-7.82012939453125e-05;-0.00012159347534179688;-0.09693443775177002;-0.8712573647499084;-0.07024514675140381;37.735548792707846;6.653896874119746;12.963271248799357;3.516674041748047e-05;-2.4557113647460938e-05;-0.00015556812286376953;0;0
